District,Mandal,Date,Rainfall (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%)
Adilabad,Neradigonda,29/09/18,13.2,21.2,33.9,46.5,78.1
Adilabad,Neradigonda,30/09/18,0.0,21.3,33.4,49.6,76.4
Adilabad,Neradigonda,01/10/18,0.0,20.8,33.1,48.4,77.4
Adilabad,Neradigonda,02/10/18,0.0,21.3,33.7,45.9,77.5
Adilabad,Tamsi,01/01/18,0.0,9.4,29.3,28.2,80.6
Adilabad,Tamsi,02/01/18,0.0,10.3,30.2,25.9,79.8
Adilabad,Tamsi,03/01/18,0.0,10.4,29.2,29.1,79.8
Adilabad,Tamsi,04/01/18,0.0,10.0,29.1,30.0,80.4
Adilabad,Tamsi,05/01/18,0.0,9.2,27.7,29.3,79.0
Adilabad,Tamsi,06/01/18,0.0,9.9,30.6,25.4,79.0
Adilabad,Tamsi,07/01/18,0.0,11.7,30.2,27.3,74.3
Adilabad,Tamsi,08/01/18,0.0,11.4,26.2,38.4,79.7
Adilabad,Tamsi,09/01/18,0.0,10.4,28.8,32.3,78.6
Adilabad,Tamsi,10/01/18,0.0,10.0,28.4,26.1,76.3
Adilabad,Tamsi,11/01/18,0.0,11.7,29.1,27.1,74.7
Adilabad,Tamsi,12/01/18,0.0,11.9,30.2,26.6,76.1
Adilabad,Tamsi,13/01/18,0.0,12.3,31.2,26.5,74.6
Adilabad,Tamsi,14/01/18,0.0,13.0,31.5,21.6,69.8
Adilabad,Tamsi,15/01/18,0.0,15.9,33.0,26.4,69.2
Adilabad,Tamsi,16/01/18,0.0,12.7,32.4,29.2,78.2
Adilabad,Tamsi,17/01/18,0.0,10.4,31.1,25.8,77.4
Adilabad,Tamsi,18/01/18,0.0,10.9,31.4,25.9,73.9
Adilabad,Tamsi,19/01/18,0.0,9.2,31.1,22.7,72.1
Adilabad,Tamsi,20/01/18,0.0,8.3,29.8,22.2,76.1
Adilabad,Tamsi,21/01/18,0.0,9.2,30.2,23.5,74.7
Adilabad,Tamsi,22/01/18,0.0,9.7,30.8,23.7,76.2
Adilabad,Tamsi,23/01/18,0.0,12.0,31.6,22.7,77.8
Adilabad,Tamsi,24/01/18,0.0,16.8,32.7,27.1,65.5
Adilabad,Tamsi,25/01/18,0.0,10.3,30.6,26.7,69.3
Adilabad,Tamsi,26/01/18,0.0,7.5,28.9,23.7,74.6
Adilabad,Tamsi,27/01/18,0.0,8.4,29.8,21.0,70.7
Adilabad,Tamsi,28/01/18,0.0,9.0,31.4,18.6,70.3
Adilabad,Tamsi,29/01/18,0.0,9.9,32.5,18.0,72.5
Adilabad,Tamsi,30/01/18,0.0,9.2,31.7,21.2,73.8
Adilabad,Tamsi,31/01/18,0.0,8.5,32.2,20.9,74.8
Adilabad,Tamsi,01/02/18,0.0,9.7,33.6,15.3,65.9
Adilabad,Tamsi,02/02/18,0.0,10.2,34.1,14.4,62.3
Adilabad,Tamsi,03/02/18,0.0,10.9,34.3,14.1,65.2
Adilabad,Tamsi,04/02/18,0.0,15.0,34.5,17.7,64.7
Adilabad,Tamsi,05/02/18,0.0,14.0,34.2,22.6,68.8
Adilabad,Tamsi,06/02/18,0.0,13.0,34.3,26.3,75.5
Adilabad,Tamsi,07/02/18,0.0,17.2,32.8,26.7,63.3
Adilabad,Tamsi,08/02/18,0.0,14.8,30.7,31.9,74.4
Adilabad,Tamsi,09/02/18,0.0,16.1,35.0,21.1,58.5
Adilabad,Tamsi,10/02/18,0.0,15.0,33.3,20.9,59.5
Adilabad,Tamsi,11/02/18,0.0,16.3,29.8,32.5,68.4
Adilabad,Tamsi,12/02/18,4.8,17.4,31.3,32.3,77.3
Adilabad,Tamsi,13/02/18,15.5,18.2,32.0,18.0,95.9
Adilabad,Tamsi,14/02/18,0.0,16.9,30.8,41.5,78.4
Adilabad,Tamsi,15/02/18,0.0,15.2,28.6,46.7,76.4
Adilabad,Tamsi,16/02/18,0.0,13.1,30.9,31.7,79.0
Adilabad,Tamsi,17/02/18,0.0,12.6,31.9,26.3,79.7
Adilabad,Tamsi,18/02/18,0.0,13.5,33.3,22.4,78.1
Adilabad,Tamsi,19/02/18,0.0,15.7,34.5,24.2,75.9
Adilabad,Tamsi,20/02/18,0.0,18.2,35.3,28.0,75.3
Adilabad,Tamsi,21/02/18,0.0,19.3,34.3,31.3,74.2
Adilabad,Tamsi,22/02/18,0.0,19.3,32.9,37.4,64.9
Adilabad,Tamsi,23/02/18,0.0,18.9,36.8,25.2,69.6
Adilabad,Tamsi,24/02/18,0.0,18.7,36.5,24.7,66.3
Adilabad,Tamsi,25/02/18,0.0,19.3,36.7,22.9,58.3
Adilabad,Tamsi,26/02/18,0.0,20.2,35.2,26.0,39.2
Adilabad,Tamsi,27/02/18,0.0,18.3,35.1,17.9,69.2
Adilabad,Tamsi,28/02/18,0.0,16.4,35.6,19.2,73.5
Adilabad,Tamsi,01/03/18,0.0,18.7,36.6,11.6,44.8
Adilabad,Tamsi,02/03/18,0.0,18.3,37.5,15.6,52.2
Adilabad,Tamsi,03/03/18,0.0,19.3,37.8,16.4,53.3
Adilabad,Tamsi,04/03/18,0.0,18.9,37.7,15.9,51.5
Adilabad,Tamsi,05/03/18,0.0,21.6,38.0,18.0,50.9
Adilabad,Tamsi,06/03/18,0.0,19.8,37.6,15.9,62.0
Adilabad,Tamsi,07/03/18,0.0,19.9,37.9,16.0,52.3
Adilabad,Tamsi,08/03/18,0.0,20.1,37.9,15.4,57.6
Adilabad,Tamsi,09/03/18,0.0,19.3,37.9,16.8,57.2
Adilabad,Tamsi,10/03/18,0.0,21.4,36.0,20.5,51.2
Adilabad,Tamsi,11/03/18,0.0,23.3,37.7,23.5,50.1
Adilabad,Tamsi,12/03/18,0.0,20.1,34.2,36.1,64.4
Adilabad,Tamsi,13/03/18,0.0,23.5,37.0,20.6,50.4
Adilabad,Tamsi,14/03/18,0.0,21.3,37.8,15.1,48.5
Adilabad,Tamsi,15/03/18,0.0,24.2,38.0,17.9,49.5
Adilabad,Tamsi,16/03/18,0.0,22.6,37.3,20.4,58.4
Adilabad,Tamsi,17/03/18,5.5,16.8,22.6,7.3,75.6
Adilabad,Tamsi,18/03/18,0.0,20.5,34.3,30.8,77.3
Adilabad,Tamsi,19/03/18,0.0,20.2,36.5,24.4,74.9
Adilabad,Tamsi,20/03/18,0.0,22.2,37.8,24.6,64.6
Adilabad,Tamsi,21/03/18,0.0,24.1,38.5,20.0,51.1
Adilabad,Tamsi,22/03/18,0.0,24.0,37.5,18.7,33.4
Adilabad,Tamsi,23/03/18,0.0,17.8,37.3,15.1,49.2
Adilabad,Tamsi,24/03/18,0.0,21.1,39.3,11.7,37.8
Adilabad,Tamsi,25/03/18,0.0,19.5,38.6,12.7,43.6
Adilabad,Tamsi,26/03/18,0.0,19.1,38.0,13.4,40.3
Adilabad,Tamsi,27/03/18,0.0,17.8,38.2,9.5,40.0
Adilabad,Tamsi,28/03/18,0.0,22.4,40.4,9.9,44.9
Adilabad,Tamsi,29/03/18,0.0,19.9,40.1,8.1,35.2
Adilabad,Tamsi,30/03/18,0.0,20.0,40.0,6.5,28.2
Adilabad,Tamsi,31/03/18,0.0,23.9,40.5,7.0,56.8
Adilabad,Tamsi,01/04/18,0.0,26.8,41.7,6.6,67.2
Adilabad,Tamsi,02/04/18,0.0,22.9,37.8,20.1,59.9
Adilabad,Tamsi,03/04/18,0.0,25.1,38.7,16.6,68.1
Adilabad,Tamsi,04/04/18,0.0,24.9,39.5,13.2,59.2
Adilabad,Tamsi,05/04/18,0.0,26.6,40.7,14.8,64.2
Adilabad,Tamsi,06/04/18,0.0,26.2,40.8,17.8,51.2
Adilabad,Tamsi,07/04/18,0.8,25.3,38.5,21.1,53.3
Adilabad,Tamsi,08/04/18,0.5,23.6,38.0,18.6,67.9
Adilabad,Tamsi,09/04/18,0.0,19.9,35.9,25.8,65.5
Adilabad,Tamsi,10/04/18,0.0,24.0,38.1,23.0,60.6
Adilabad,Tamsi,11/04/18,0.0,25.0,38.5,23.7,55.6
Adilabad,Tamsi,12/04/18,16.3,20.7,37.6,24.1,75.0
Adilabad,Tamsi,13/04/18,0.0,26.4,37.4,26.1,45.0
Adilabad,Tamsi,14/04/18,0.5,26.0,38.4,25.8,69.4
Adilabad,Tamsi,15/04/18,0.0,23.7,39.0,26.6,70.1
Adilabad,Tamsi,16/04/18,0.0,23.8,37.3,32.6,72.6
Adilabad,Tamsi,17/04/18,0.0,28.4,40.0,20.3,54.5
Adilabad,Tamsi,18/04/18,0.0,29.4,40.8,21.3,44.3
Adilabad,Tamsi,19/04/18,0.0,28.4,41.0,14.1,27.0
Adilabad,Tamsi,20/04/18,0.0,27.2,41.7,8.8,26.4
Adilabad,Tamsi,21/04/18,0.0,28.4,42.6,10.4,31.6
Adilabad,Tamsi,22/04/18,0.0,25.5,41.9,13.2,32.7
Adilabad,Tamsi,23/04/18,0.0,27.3,42.7,11.9,45.6
Adilabad,Tamsi,24/04/18,0.0,24.1,43.0,8.5,42.7
Adilabad,Tamsi,25/04/18,0.0,26.3,42.9,7.8,63.0
Adilabad,Tamsi,26/04/18,0.0,27.0,42.8,10.9,41.3
Adilabad,Tamsi,27/04/18,0.0,27.6,42.7,7.2,40.7
Adilabad,Tamsi,28/04/18,0.0,28.9,43.4,10.2,44.0
Adilabad,Tamsi,29/04/18,0.0,30.0,43.0,13.1,37.0
Adilabad,Tamsi,30/04/18,0.0,28.0,42.9,11.5,32.6
Adilabad,Tamsi,01/05/18,0.0,29.6,44.1,8.7,30.3
Adilabad,Tamsi,02/05/18,0.0,27.7,43.1,10.3,60.6
Adilabad,Tamsi,03/05/18,0.0,30.6,43.5,14.8,45.6
Adilabad,Tamsi,04/05/18,0.0,24.6,41.8,21.5,62.3
Adilabad,Tamsi,05/05/18,0.0,29.9,41.9,23.6,51.3
Adilabad,Tamsi,06/05/18,0.0,30.5,42.9,19.2,48.6
Adilabad,Tamsi,07/05/18,0.0,31.5,43.0,18.7,40.2
Adilabad,Tamsi,08/05/18,0.0,29.1,43.0,14.7,28.8
Adilabad,Tamsi,09/05/18,0.0,32.2,43.6,12.2,26.9
Adilabad,Tamsi,10/05/18,0.0,29.5,44.0,10.1,49.9
Adilabad,Tamsi,11/05/18,0.0,32.4,42.9,16.9,37.8
Adilabad,Tamsi,12/05/18,0.0,31.6,44.8,8.1,40.4
Adilabad,Tamsi,13/05/18,0.0,27.7,43.6,12.7,53.6
Adilabad,Tamsi,14/05/18,0.8,27.4,42.6,16.5,62.6
Adilabad,Tamsi,15/05/18,0.0,27.2,42.8,16.2,53.7
Adilabad,Tamsi,16/05/18,0.0,28.6,42.6,16.3,48.2
Adilabad,Tamsi,17/05/18,0.8,28.3,43.2,14.1,45.1
Adilabad,Tamsi,18/05/18,0.0,29.9,43.1,14.1,42.4
Adilabad,Tamsi,19/05/18,0.0,29.6,43.1,11.5,29.9
Adilabad,Tamsi,20/05/18,0.0,28.0,44.3,11.0,28.7
Adilabad,Tamsi,21/05/18,0.0,31.0,44.9,9.5,43.0
Adilabad,Tamsi,22/05/18,13.3,23.8,43.4,14.1,72.2
Adilabad,Tamsi,23/05/18,0.0,27.8,42.7,19.7,55.3
Adilabad,Tamsi,24/05/18,0.0,26.4,41.9,18.7,64.6
Adilabad,Tamsi,25/05/18,0.0,30.2,43.7,13.2,50.2
Adilabad,Tamsi,26/05/18,0.0,30.7,43.5,13.4,54.0
Adilabad,Tamsi,27/05/18,1.5,23.6,43.3,22.7,74.0
Adilabad,Tamsi,28/05/18,0.0,30.1,41.6,25.7,50.8
Adilabad,Tamsi,29/05/18,0.0,30.6,44.1,18.4,45.5
Adilabad,Tamsi,30/05/18,0.0,32.0,44.4,15.5,44.7
Adilabad,Tamsi,31/05/18,1.8,27.9,43.4,20.1,68.5
Adilabad,Tamsi,01/06/18,0.5,27.0,42.5,24.2,68.0
Adilabad,Tamsi,02/06/18,29.3,22.3,40.7,29.0,70.7
Adilabad,Tamsi,03/06/18,0.0,27.2,37.1,41.6,67.3
Adilabad,Tamsi,04/06/18,6.8,23.8,42.1,24.7,74.3
Adilabad,Tamsi,05/06/18,17.0,23.0,39.9,29.7,74.3
Adilabad,Tamsi,06/06/18,0.0,23.9,36.7,43.9,73.2
Adilabad,Tamsi,07/06/18,54.0,23.0,38.8,36.6,98.4
Adilabad,Tamsi,08/06/18,6.2,22.3,36.2,20.5,98.4
Adilabad,Tamsi,09/06/18,1.3,23.2,33.3,52.4,98.4
Adilabad,Tamsi,10/06/18,3.0,24.3,33.7,52.6,98.4
Adilabad,Tamsi,11/06/18,31.3,23.3,34.8,45.4,98.4
Adilabad,Tamsi,12/06/18,5.8,25.5,34.7,20.3,98.4
Adilabad,Tamsi,13/06/18,0.0,27.9,36.4,45.6,67.7
Adilabad,Tamsi,14/06/18,0.0,28.3,38.6,36.6,60.0
Adilabad,Tamsi,15/06/18,0.0,28.0,37.3,24.8,60.0
Adilabad,Tamsi,16/06/18,0.0,28.4,37.8,26.3,55.3
Adilabad,Tamsi,17/06/18,0.0,28.6,37.6,22.7,54.8
Adilabad,Tamsi,18/06/18,0.0,26.8,36.5,27.1,87.5
Adilabad,Tamsi,19/06/18,0.0,26.4,36.4,33.7,77.8
Adilabad,Tamsi,20/06/18,0.0,26.2,37.6,32.9,95.3
Adilabad,Tamsi,21/06/18,0.0,24.4,38.5,32.9,94.5
Adilabad,Tamsi,22/06/18,27.8,22.9,39.2,27.9,96.2
Adilabad,Tamsi,23/06/18,0.0,22.9,34.2,42.7,71.9
Adilabad,Tamsi,24/06/18,0.0,24.6,35.2,48.3,72.0
Adilabad,Tamsi,25/06/18,0.0,25.8,36.6,45.6,69.8
Adilabad,Tamsi,26/06/18,14.0,24.4,35.5,47.0,98.4
Adilabad,Tamsi,27/06/18,8.0,23.3,33.2,20.7,98.4
Adilabad,Tamsi,28/06/18,20.0,22.1,34.5,34.6,98.4
Adilabad,Tamsi,29/06/18,0.0,23.8,32.2,46.1,98.4
Adilabad,Tamsi,30/06/18,0.0,23.7,34.9,50.0,70.6
Adilabad,Tamsi,01/07/18,0.0,26.2,37.2,42.7,70.7
Adilabad,Tamsi,02/07/18,37.8,23.1,37.2,46.0,98.4
Adilabad,Tamsi,03/07/18,0.0,25.8,34.1,24.9,84.9
Adilabad,Tamsi,04/07/18,0.5,25.4,35.4,31.8,95.6
Adilabad,Tamsi,05/07/18,14.3,23.3,34.5,52.3,98.4
Adilabad,Tamsi,06/07/18,23.0,22.9,35.0,31.5,98.4
Adilabad,Tamsi,07/07/18,46.8,23.2,24.6,63.0,78.0
Adilabad,Tamsi,08/07/18,11.3,24.0,32.5,43.0,98.4
Adilabad,Tamsi,09/07/18,20.0,23.5,29.6,33.5,98.4
Adilabad,Tamsi,10/07/18,15.8,23.8,24.8,94.0,98.4
Adilabad,Tamsi,11/07/18,15.8,24.1,28.6,49.0,90.3
Adilabad,Tamsi,12/07/18,57.5,23.5,26.3,85.6,98.4
Adilabad,Tamsi,13/07/18,0.0,24.1,28.4,72.0,98.4
Adilabad,Tamsi,14/07/18,12.0,23.5,29.9,63.9,89.4
Adilabad,Tamsi,15/07/18,0.0,24.7,30.4,78.6,88.6
Adilabad,Tamsi,16/07/18,17.5,24.0,32.7,45.4,89.1
Adilabad,Tamsi,17/07/18,4.5,23.5,28.5,89.2,98.4
Adilabad,Tamsi,18/07/18,0.0,24.7,30.6,46.0,98.4
Adilabad,Tamsi,19/07/18,0.0,25.4,30.9,50.4,62.7
Adilabad,Tamsi,20/07/18,1.3,25.1,31.4,45.5,98.4
Adilabad,Tamsi,21/07/18,6.5,24.9,31.6,45.3,63.1
Adilabad,Tamsi,22/07/18,0.0,25.3,31.2,45.1,98.2
Adilabad,Tamsi,23/07/18,0.0,24.9,30.0,51.1,94.2
Adilabad,Tamsi,24/07/18,0.0,25.0,29.2,58.6,98.4
Adilabad,Tamsi,25/07/18,0.0,25.1,32.2,44.0,98.4
Adilabad,Tamsi,26/07/18,0.0,26.2,30.6,43.8,98.4
Adilabad,Tamsi,27/07/18,0.0,26.0,30.3,47.4,98.4
Adilabad,Tamsi,28/07/18,0.0,25.5,30.6,43.4,98.4
Adilabad,Tamsi,29/07/18,0.0,24.9,30.5,43.6,98.4
Adilabad,Tamsi,30/07/18,0.0,25.2,33.3,46.0,94.5
Adilabad,Tamsi,31/07/18,2.5,24.2,33.6,46.7,98.4
Adilabad,Tamsi,01/08/18,0.0,25.8,33.1,43.4,87.5
Adilabad,Tamsi,02/08/18,1.3,25.2,33.5,43.7,96.2
Adilabad,Tamsi,03/08/18,0.0,25.1,31.5,47.0,95.0
Adilabad,Tamsi,04/08/18,0.0,24.6,33.6,47.1,91.7
Adilabad,Tamsi,05/08/18,0.0,25.3,33.9,43.4,92.8
Adilabad,Tamsi,06/08/18,0.0,24.9,32.3,43.5,82.3
Adilabad,Tamsi,07/08/18,7.3,24.4,31.6,44.2,98.4
Adilabad,Tamsi,08/08/18,4.0,23.3,30.6,46.3,98.4
Adilabad,Tamsi,09/08/18,0.0,24.8,29.7,82.3,98.4
Adilabad,Tamsi,10/08/18,10.3,27.1,32.3,70.7,93.4
Adilabad,Tamsi,11/08/18,11.0,27.2,32.8,70.1,97.4
Adilabad,Tamsi,12/08/18,133.3,22.8,27.3,95.6,98.5
Adilabad,Tamsi,13/08/18,8.3,24.2,29.7,88.9,98.5
Adilabad,Tamsi,14/08/18,19.5,24.5,32.5,82.9,98.5
Adilabad,Tamsi,15/08/18,0.0,27.3,32.3,79.2,98.4
Adilabad,Tamsi,16/08/18,71.0,24.3,30.1,84.5,98.5
Adilabad,Tamsi,17/08/18,112.5,24.6,27.9,89.9,98.5
Adilabad,Tamsi,18/08/18,1.3,24.4,28.0,91.3,98.4
Adilabad,Tamsi,19/08/18,2.0,24.3,30.2,82.9,98.4
Adilabad,Tamsi,20/08/18,14.0,24.8,30.1,81.4,97.5
Adilabad,Tamsi,21/08/18,19.5,22.5,27.2,90.6,97.5
Adilabad,Tamsi,22/08/18,0.0,24.8,29.6,83.1,97.4
Adilabad,Tamsi,23/08/18,1.3,24.4,33.0,74.5,97.4
Adilabad,Tamsi,24/08/18,0.0,24.5,32.2,74.1,97.4
Adilabad,Tamsi,25/08/18,0.0,24.3,34.3,62.8,97.4
Adilabad,Tamsi,26/08/18,15.5,25.5,32.6,73.1,97.4
Adilabad,Tamsi,27/08/18,7.5,25.8,32.2,74.5,97.5
Adilabad,Tamsi,28/08/18,0.0,24.3,29.6,84.5,97.4
Adilabad,Tamsi,29/08/18,0.0,24.7,32.2,81.6,97.4
Adilabad,Tamsi,30/08/18,0.0,25.1,34.7,56.9,97.4
Adilabad,Tamsi,31/08/18,0.8,24.9,33.0,66.5,97.4
Adilabad,Tamsi,01/09/18,14.3,22.8,27.9,87.8,97.5
Adilabad,Tamsi,02/09/18,0.0,24.6,32.2,74.6,97.4
Adilabad,Tamsi,03/09/18,0.5,24.3,32.2,76.6,97.4
Adilabad,Tamsi,04/09/18,0.0,24.0,34.2,59.6,97.4
Adilabad,Tamsi,05/09/18,0.0,24.4,32.5,71.4,97.4
Adilabad,Tamsi,06/09/18,0.0,25.2,32.2,69.4,90.7
Adilabad,Tamsi,07/09/18,0.0,25.0,30.5,69.4,89.2
Adilabad,Tamsi,08/09/18,0.0,22.0,30.1,72.8,97.4
Adilabad,Tamsi,09/09/18,0.0,22.2,35.5,47.6,97.4
Adilabad,Tamsi,10/09/18,0.0,22.7,34.7,53.7,97.4
Adilabad,Tamsi,11/09/18,0.0,23.6,35.2,52.6,97.4
Adilabad,Tamsi,12/09/18,0.0,24.7,36.0,45.6,97.4
Adilabad,Tamsi,13/09/18,0.0,23.3,34.7,53.5,97.5
Adilabad,Tamsi,14/09/18,0.0,23.0,34.8,53.6,97.5
Adilabad,Tamsi,15/09/18,0.0,24.0,35.4,40.0,97.4
Adilabad,Tamsi,16/09/18,0.0,26.0,36.1,46.2,90.9
Adilabad,Tamsi,17/09/18,0.0,25.5,36.7,43.1,94.5
Adilabad,Tamsi,18/09/18,16.3,25.6,36.0,42.3,97.3
Adilabad,Tamsi,19/09/18,0.5,24.4,35.5,44.8,94.7
Adilabad,Tamsi,20/09/18,0.0,25.7,35.9,44.5,90.5
Adilabad,Tamsi,21/09/18,0.8,27.1,35.2,46.4,95.2
Adilabad,Tamsi,22/09/18,50.3,24.8,29.6,88.6,97.5
Adilabad,Tamsi,23/09/18,5.8,25.2,35.0,75.1,97.3
Adilabad,Tamsi,24/09/18,0.0,27.1,35.2,53.9,94.8
Adilabad,Tamsi,25/09/18,0.0,23.5,35.5,60.1,97.5
Adilabad,Tamsi,26/09/18,0.0,24.0,35.1,60.9,98.3
Adilabad,Tamsi,27/09/18,0.0,23.9,35.3,60.7,98.3
Adilabad,Tamsi,28/09/18,0.0,21.5,34.8,53.1,98.3
Adilabad,Tamsi,29/09/18,0.0,23.1,35.2,53.1,71.9
Adilabad,Tamsi,30/09/18,2.0,24.3,35.7,45.3,97.5
Adilabad,Tamsi,01/10/18,0.0,21.4,36.2,45.6,98.3
Adilabad,Tamsi,02/10/18,0.0,22.0,36.6,44.6,98.3
Adilabad,Utnur,01/01/18,0.0,13.7,29.3,27.4,62.9
